long,lat,group,order,region,subregion
-85.43373107910156,32.738807678222656,9,486,alabama,chambers
-85.47383880615234,32.738807678222656,9,487,alabama,chambers
-85.47956848144531,32.744537353515625,9,488,alabama,chambers
-85.49676513671875,32.744537353515625,9,489,alabama,chambers
-85.50249481201172,32.738807678222656,9,490,alabama,chambers
-85.56551361083984,32.738807678222656,9,491,alabama,chambers
-85.57124328613281,32.744537353515625,9,492,alabama,chambers
-85.58271026611328,32.744537353515625,9,493,alabama,chambers
-85.58271026611328,32.738807678222656,9,494,alabama,chambers
-85.59416198730469,32.73308181762695,9,495,alabama,chambers
-85.59416198730469,33.105499267578125,9,496,alabama,chambers
-85.4681167602539,34.262874603271484,10,498,alabama,cherokee
-85.428009033203125,34.07952880859375,10,499,alabama,cherokee
-85.40509033203125,33.95920944213867,10,500,alabama,cherokee
-85.50249481201172,33.96493911743164,10,501,alabama,cherokee
-85.50249481201172,33.9534797668457,10,502,alabama,cherokee
-85.53114318847656,33.94774627685547,10,503,alabama,cherokee
-85.53114318847656,33.9534797668457,10,504,alabama,cherokee
-85.63427734375,33.9534797668457,10,505,alabama,cherokee
-85.63999938964844,33.96493911743164,10,506,alabama,cherokee
-85.743133544921875,33.96493911743164,10,507,alabama,cherokee
-85.7374038696289,33.98212814331055,10,508,alabama,cherokee
-85.75459289550781,34.0279655456543,10,509,alabama,cherokee
-85.788970947265625,34.08525848388672,10,510,alabama,cherokee
-85.7947006225586,34.09099197387695,10,511,alabama,cherokee
-85.788970947265625,34.1253662109375,10,512,alabama,cherokee
-85.788970947265625,34.13109588623047,10,513,alabama,cherokee
-85.80615997314453,34.13109588623047,10,514,alabama,cherokee
-85.8118896484375,34.11963653564453,10,515,alabama,cherokee
-85.82334899902344,34.11963653564453,10,516,alabama,cherokee
-85.834808349609375,34.11963653564453,10,517,alabama,cherokee
-85.834808349609375,34.13682556152344,10,518,alabama,cherokee
-85.8290786743164,34.194122314453125,10,519,alabama,cherokee
-85.87491607666016,34.194122314453125,10,520,alabama,cherokee
-85.87491607666016,34.20558166503906,10,521,alabama,cherokee
-85.834808349609375,34.21131134033203,10,522,alabama,cherokee
-85.834808349609375,34.22850036621094,10,523,alabama,cherokee
-85.81761932373047,34.22850036621094,10,524,alabama,cherokee
-85.67438507080078,34.33736038208008,10,525,alabama,cherokee
-85.67438507080078,34.36027908325195,10,526,alabama,cherokee
-85.66865539550781,34.37173843383789,10,527,alabama,cherokee
-85.6457290649414,34.36600875854492,10,528,alabama,cherokee
-85.63427734375,34.37746810913086,10,529,alabama,cherokee
-85.59989166259766,34.41757583618164,10,530,alabama,cherokee
-85.58271026611328,34.43476486206055,10,531,alabama,cherokee
-85.57698059082031,34.44622039794922,10,532,alabama,cherokee
-85.59416198730469,34.49205780029297,10,533,alabama,cherokee
-85.61708068847656,34.49205780029297,10,534,alabama,cherokee
-85.61708068847656,34.503517150878906,10,535,alabama,cherokee
-85.59416198730469,34.53789520263672,10,536,alabama,cherokee
-85.57698059082031,34.555084228515625,10,537,alabama,cherokee
-85.559783935546875,34.58373260498047,10,538,alabama,cherokee
-85.559783935546875,34.600921630859375,10,539,alabama,cherokee
-85.5426025390625,34.61811065673828,10,540,alabama,cherokee
-85.52540588378906,34.58373260498047,10,541,alabama,cherokee
-85.4681167602539,34.262874603271484,10,542,alabama,cherokee
-86.5166244506836,33.0310173034668,11,544,alabama,chilton
-86.510894775390625,33.00236892700195,11,545,alabama,chilton
-86.50516510009766,32.990909576416016,11,546,alabama,chilton
-86.50516510009766,32.979454040527344,11,547,alabama,chilton
-86.50516510009766,32.9393424987793,11,548,alabama,chilton
-86.49943542480469,32.91642761230469,11,549,alabama,chilton
-86.48224639892578,32.89350891113281,11,550,alabama,chilton
-86.465057373046875,32.88204574584961,11,551,alabama,chilton
-86.4478759765625,32.876319885253906,11,552,alabama,chilton
-86.4478759765625,32.86486053466797,11,553,alabama,chilton
-86.4478759765625,32.84767150878906,11,554,alabama,chilton
-86.44214630126953,32.82475280761719,11,555,alabama,chilton
-86.41349792480469,32.80756378173828,11,556,alabama,chilton
-86.40203857421875,32.796104431152344,11,557,alabama,chilton
-86.37911224365234,32.750267028808594,11,558,alabama,chilton
-86.419219970703125,32.75599670410156,11,559,alabama,chilton
-86.419219970703125,32.704429626464844,11,560,alabama,chilton
-86.6999740600586,32.71016311645508,11,561,alabama,chilton
-86.6999740600586,32.66432571411133,11,562,alabama,chilton
-86.9119644165039,32.66432571411133,11,563,alabama,chilton
-87.02082824707031,32.66432571411133,11,564,alabama,chilton
-87.02082824707031,32.83620834350586,11,565,alabama,chilton
-86.8775863647461,32.841941833496094,11,566,alabama,chilton
-86.88331604003906,33.036746978759766,11,567,alabama,chilton
-86.8775863647461,33.07685470581055,11,568,alabama,chilton
-86.8260269165039,33.082584381103516,11,569,alabama,chilton
-86.8260269165039,33.07685470581055,11,570,alabama,chilton
-86.602569580078125,33.07112503051758,11,571,alabama,chilton
-86.6082992553711,33.05966567993164,11,572,alabama,chilton
-86.59683990478516,33.0482063293457,11,573,alabama,chilton
-86.56246185302734,33.036746978759766,11,574,alabama,chilton
-86.54527282714844,33.0310173034668,11,575,alabama,chilton
-86.5166244506836,33.0310173034668,11,576,alabama,chilton
-87.92037200927734,32.30908966064453,12,578,alabama,choctaw
-87.9089126586914,32.297630310058594,12,579,alabama,choctaw
-87.914642333984375,32.286170959472656,12,580,alabama,choctaw
-87.92610168457031,32.286170959472656,12,581,alabama,choctaw
-87.93756866455078,32.291900634765625,12,582,alabama,choctaw
-87.94329071044922,32.297630310058594,12,583,alabama,choctaw
-87.97193908691406,32.297630310058594,12,584,alabama,choctaw
-88.01204681396484,32.291900634765625,12,585,alabama,choctaw
-88.006317138671875,32.27471160888672,12,586,alabama,choctaw
-87.99485778808594,32.21168899536133,12,587,alabama,choctaw
-88.0005874633789,32.16585159301758,12,588,alabama,choctaw
-88.01777648925781,32.1429328918457,12,589,alabama,choctaw
-88.04069519042969,32.131473541259766,12,590,alabama,choctaw
-88.04642486572266,32.1257438659668,12,591,alabama,choctaw
-88.04069519042969,32.091365814208984,12,592,alabama,choctaw
-88.052154541015625,32.074180603027344,12,593,alabama,choctaw
-88.06934356689453,32.074180603027344,12,594,alabama,choctaw
-88.0922622680664,32.074180603027344,12,595,alabama,choctaw
-88.10944366455078,32.06271743774414,12,596,alabama,choctaw
-88.11518096923828,32.045528411865234,12,597,alabama,choctaw
-88.11518096923828,32.01688003540039,12,598,alabama,choctaw
-88.0922622680664,32.00542449951172,12,599,alabama,choctaw
-88.097991943359375,32.01115417480469,12,600,alabama,choctaw
-88.08653259277344,32.01688003540039,12,601,alabama,choctaw
-88.06934356689453,32.01115417480469,12,602,alabama,choctaw
-88.06360626220703,31.999692916870117,12,603,alabama,choctaw
-88.06360626220703,31.98250389099121,12,604,alabama,choctaw
-88.06934356689453,31.971046447753906,12,605,alabama,choctaw
-88.0922622680664,31.959585189819336,12,606,alabama,choctaw
-88.097991943359375,31.959585189819336,12,607,alabama,choctaw
-88.097991943359375,31.953855514526367,12,608,alabama,choctaw
-88.06934356689453,31.93666648864746,12,609,alabama,choctaw
-88.052154541015625,31.93666648864746,12,610,alabama,choctaw
-88.04069519042969,31.930936813354492,12,611,alabama,choctaw
-88.04642486572266,31.925209045410156,12,612,alabama,choctaw
-88.06934356689453,31.919479370117188,12,613,alabama,choctaw
-88.10944366455078,31.913747787475586,12,614,alabama,choctaw
-88.11518096923828,31.90229034423828,12,615,alabama,choctaw
-88.12664031982422,31.879371643066406,12,616,alabama,choctaw
-88.15528106689453,31.862184524536133,12,617,alabama,choctaw
-88.16101837158203,31.839265823364258,12,618,alabama,choctaw
-88.17820739746094,31.827804565429688,12,619,alabama,choctaw
-88.13809967041016,31.764781951904297,12,620,alabama,choctaw
-88.10944366455078,31.764781951904297,12,621,alabama,choctaw
-88.10372161865234,31.759050369262695,12,622,alabama,choctaw
-88.0922622680664,31.741863250732422,12,623,alabama,choctaw
-88.0922622680664,31.70175552368164,12,624,alabama,choctaw
-88.46468353271484,31.696025848388672,12,625,alabama,choctaw
-88.47614288330078,31.89082908630371,12,626,alabama,choctaw
-88.43030548095703,32.22314453125,12,627,alabama,choctaw
-88.43030548095703,32.30908966064453,12,628,alabama,choctaw
-87.92037200927734,32.30908966064453,12,629,alabama,choctaw
-88.06360626220703,31.999692916870117,13,631,alabama,clarke
-87.66254425048828,31.993961334228516,13,632,alabama,clarke
-87.66254425048828,31.879371643066406,13,633,alabama,clarke
-87.61096954345703,31.879371643066406,13,634,alabama,clarke
-87.6052474975586,31.833534240722656,13,635,alabama,clarke
-87.49065399169922,31.833534240722656,13,636,alabama,clarke
-87.49065399169922,31.82207679748535,13,637,alabama,clarke
-87.507843017578125,31.82207679748535,13,638,alabama,clarke
-87.5135726928711,31.707483291625977,13,639,alabama,clarke
-87.55941009521484,31.707483291625977,13,640,alabama,clarke
-87.55941009521484,31.558517456054688,13,641,alabama,clarke
-87.58232879638672,31.547056198120117,13,642,alabama,clarke
-87.6052474975586,31.52986717224121,13,643,alabama,clarke
-87.6052474975586,31.524137496948242,13,644,alabama,clarke
-87.553680419921875,31.48402976989746,13,645,alabama,clarke
-87.54222106933594,31.472572326660156,13,646,alabama,clarke
-87.5479507446289,31.455385208129883,13,647,alabama,clarke
-87.56513977050781,31.426734924316406,13,648,alabama,clarke
-87.59378814697266,31.4152774810791,13,649,alabama,clarke
-87.6224365234375,31.426734924316406,13,650,alabama,clarke
-87.65108489990234,31.426734924316406,13,651,alabama,clarke
-87.67400360107422,31.409547805786133,13,652,alabama,clarke
-87.70264434814453,31.40381622314453,13,653,alabama,clarke
-87.70838165283203,31.380897521972656,13,654,alabama,clarke
-87.70838165283203,31.35797882080078,13,655,alabama,clarke
-87.714111328125,31.346521377563477,13,656,alabama,clarke
-87.71984100341797,31.340791702270508,13,657,alabama,clarke
-87.75421905517578,31.36944007873535,13,658,alabama,clarke
-87.77140808105469,31.335060119628906,13,659,alabama,clarke
-87.76567840576172,31.300683975219727,13,660,alabama,clarke
-87.77140808105469,31.306413650512695,13,661,alabama,clarke
-87.79431915283203,31.312145233154297,13,662,alabama,clarke
-87.80005645751953,31.312145233154297,13,663,alabama,clarke
-87.80005645751953,31.306413650512695,13,664,alabama,clarke
-87.7828598022461,31.28349494934082,13,665,alabama,clarke
-87.78858947753906,31.27776527404785,13,666,alabama,clarke
-87.80005645751953,31.27776527404785,13,667,alabama,clarke
-87.8172378540039,31.27776527404785,13,668,alabama,clarke
-87.82869720458984,31.260576248168945,13,669,alabama,clarke
-87.82869720458984,31.24911880493164,13,670,alabama,clarke
-87.83442687988281,31.243389129638672,13,671,alabama,clarke
-87.85162353515625,31.243389129638672,13,672,alabama,clarke
-87.83442687988281,31.220470428466797,13,673,alabama,clarke
-87.84015655517578,31.209012985229492,13,674,alabama,clarke
-87.868804931640625,31.209012985229492,13,675,alabama,clarke
-87.8745346069336,31.197551727294922,13,676,alabama,clarke
-87.86307525634766,31.19182014465332,13,677,alabama,clarke
-87.85735321044922,31.186094284057617,13,678,alabama,clarke
-87.86307525634766,31.180362701416016,13,679,alabama,clarke
-87.8745346069336,31.180362701416016,13,680,alabama,clarke
-87.8745346069336,31.163175582885742,13,681,alabama,clarke
-87.88026428222656,31.151714324951172,13,682,alabama,clarke
-87.89173126220703,31.163175582885742,13,683,alabama,clarke
-87.90318298339844,31.163175582885742,13,684,alabama,clarke
-87.92037200927734,31.151714324951172,13,685,alabama,clarke
-87.93183135986328,31.151714324951172,13,686,alabama,clarke
-87.93756866455078,31.145986557006836,13,687,alabama,clarke
-87.95475006103516,31.151714324951172,13,688,alabama,clarke
-87.9662094116211,31.151714324951172,13,689,alabama,clarke
-87.9662094116211,31.163175582885742,13,690,alabama,clarke
-87.97193908691406,31.16890525817871,13,691,alabama,clarke
-87.93756866455078,31.186094284057617,13,692,alabama,clarke
-87.93756866455078,31.209012985229492,13,693,alabama,clarke
-87.93183135986328,31.23765754699707,13,694,alabama,clarke
-87.93756866455078,31.243389129638672,13,695,alabama,clarke
-87.97193908691406,31.266307830810547,13,696,alabama,clarke
-87.94902038574219,31.28349494934082,13,697,alabama,clarke
-87.94902038574219,31.294954299926758,13,698,alabama,clarke
-87.95475006103516,31.317873001098633,13,699,alabama,clarke
-87.95475006103516,31.3236026763916,13,700,alabama,clarke
-87.93183135986328,31.317873001098633,13,701,alabama,clarke
-87.92610168457031,31.3236026763916,13,702,alabama,clarke
-87.92610168457031,31.340791702270508,13,703,alabama,clarke
-87.914642333984375,31.346521377563477,13,704,alabama,clarke
-87.90318298339844,31.340791702270508,13,705,alabama,clarke
-87.89173126220703,31.335060119628906,13,706,alabama,clarke
-87.89173126220703,31.352251052856445,13,707,alabama,clarke
-87.88599395751953,31.375167846679688,13,708,alabama,clarke
-87.88599395751953,31.380897521972656,13,709,alabama,clarke
-87.90318298339844,31.392358779907227,13,710,alabama,clarke
-87.93756866455078,31.380897521972656,13,711,alabama,clarke
-87.94329071044922,31.380897521972656,13,712,alabama,clarke
-87.94329071044922,31.392358779907227,13,713,alabama,clarke
-87.93183135986328,31.40381622314453,13,714,alabama,clarke
-87.9089126586914,31.4152774810791,13,715,alabama,clarke
-87.9089126586914,31.426734924316406,13,716,alabama,clarke
-87.90318298339844,31.443923950195312,13,717,alabama,clarke
-87.9089126586914,31.461111068725586,13,718,alabama,clarke
-87.90318298339844,31.478300094604492,13,719,alabama,clarke
-87.90318298339844,31.506948471069336,13,720,alabama,clarke
-87.92037200927734,31.524137496948242,13,721,alabama,clarke
-87.94902038574219,31.541324615478516,13,722,alabama,clarke
-88.006317138671875,31.558517456054688,13,723,alabama,clarke
-88.04069519042969,31.581432342529297,13,724,alabama,clarke
-88.02923583984375,31.587162017822266,13,725,alabama,clarke
-88.02350616455078,31.598623275756836,13,726,alabama,clarke
-88.02923583984375,31.598623275756836,13,727,alabama,clarke
-88.0578842163086,31.598623275756836,13,728,alabama,clarke
-88.08080291748047,31.604351043701172,13,729,alabama,clarke
-88.08080291748047,31.615812301635742,13,730,alabama,clarke
-88.08080291748047,31.632999420166016,13,731,alabama,clarke
-88.08653259277344,31.661649703979492,13,732,alabama,clarke
-88.08653259277344,31.673107147216797,13,733,alabama,clarke
-88.0922622680664,31.70175552368164,13,734,alabama,clarke
-88.0922622680664,31.741863250732422,13,735,alabama,clarke
-88.10372161865234,31.759050369262695,13,736,alabama,clarke
-88.10944366455078,31.764781951904297,13,737,alabama,clarke
-88.13809967041016,31.764781951904297,13,738,alabama,clarke
-88.17820739746094,31.827804565429688,13,739,alabama,clarke
-88.16101837158203,31.839265823364258,13,740,alabama,clarke
-88.15528106689453,31.862184524536133,13,741,alabama,clarke
-88.12664031982422,31.879371643066406,13,742,alabama,clarke
-88.11518096923828,31.90229034423828,13,743,alabama,clarke
-88.10944366455078,31.913747787475586,13,744,alabama,clarke
-88.06934356689453,31.919479370117188,13,745,alabama,clarke
-88.04642486572266,31.925209045410156,13,746,alabama,clarke
-88.04069519042969,31.930936813354492,13,747,alabama,clarke
-88.052154541015625,31.93666648864746,13,748,alabama,clarke
-88.06934356689453,31.93666648864746,13,749,alabama,clarke
-88.097991943359375,31.953855514526367,13,750,alabama,clarke
-88.097991943359375,31.959585189819336,13,751,alabama,clarke
-88.0922622680664,31.959585189819336,13,752,alabama,clarke
-88.06934356689453,31.971046447753906,13,753,alabama,clarke
-88.06360626220703,31.98250389099121,13,754,alabama,clarke
-88.06360626220703,31.999692916870117,13,755,alabama,clarke
-86.012420654296875,33.09404373168945,14,757,alabama,clay
-86.01815032958984,33.105499267578125,14,758,alabama,clay
-86.1728515625,33.111228942871094,14,759,alabama,clay
-86.16712951660156,33.202903747558594,14,760,alabama,clay
